email,syntax_valid,domain_exists,mx_record_exists,role_based,disposable,smtp_valid,blacklist,catch_all,status,verdict
"137,9fe8c132becbbc3,sweeney-melendez,http://cardenas-mendoza.com/,united kingdom,networked national installation,1984,newspapers / journalism,4206",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"138,4beaccfec62bbd7,vaughan llc,http://www.cantu.info/,dominican republic,fundamental bifurcated support,2015,banking / mortgage,7755",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"139,c3c4eadeddcaacb,pitts ltd,https://www.patrick-townsend.com/,georgia,adaptive system-worthy knowledgebase,1989,public relations / pr,2674",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"140,e3be91a65f9a038,drake llc,http://mitchell-melton.com/,vanuatu,total modular intranet,1971,restaurants,9615",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"141,ee1ced4addcb30b,""mcguire, ritter and warren"",http://ward.com/,tunisia,business-focused well-modulated initiative,2006,events services,3329",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"142,6e27b1769cc86db,""ware, smith and mendez"",https://tucker-peck.com/,vietnam,reactive responsive archive,1997,venture capital / vc,8518",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"143,3aecbe853d893db,""glenn, savage and ewing"",https://www.guerra-gillespie.org/,french southern territories,programmable actuating application,1981,animation,6826",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"144,6b1bbe5dfdac090,""townsend, richmond and underwood"",http://www.christensen.com/,congo,intuitive multimedia monitoring,1973,music,9915",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"145,4d17fa0d985e0d7,""mcpherson, cameron and whitehead"",http://www.schneider.com/,azerbaijan,balanced zero tolerance extranet,1978,wine / spirits,5942",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"146,a1fd7c8d8bd67ac,gross-duncan,http://haley.com/,somalia,quality-focused tangible product,2017,cosmetics,723",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"147,c32b949fbef9de1,hutchinson-leblanc,http://lamb-cameron.com/,tuvalu,advanced modular concept,2007,wine / spirits,1431",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"148,b4f29b10aea87c4,caldwell-atkins,http://bryant.com/,svalbard & jan mayen islands,advanced value-added data-warehouse,2000,media production,8706",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"149,27eab75ce19c101,""castro, moses and wolfe"",https://lowery.com/,antarctica (the territory south of 60 deg s),customizable 24hour software,1997,veterinary,2878",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"150,bbd8aa10ddeb16b,branch-cross,https://www.cohen.com/,guam,secured asynchronous budgetary management,1990,investment banking / venture,1228",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"151,ec1ddbcbd1c649f,""chung, patel and moore"",https://whitney-andrade.com/,ecuador,grass-roots scalable circuit,2008,primary / secondary education,2928",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"152,1aee77abf8647f4,castro-mercer,http://merritt.com/,jersey,synergistic global leverage,1974,industrial automation,3308",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"153,93b4928c0cf88a7,owens plc,https://www.wall-carey.com/,sudan,user-centric asymmetric system engine,2008,legal services,4343",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"154,f45ef42f481bee8,""goodwin, callahan and pratt"",http://www.hahn.com/,nauru,innovative multi-state model,1998,architecture / planning,7808",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"155,334b91221694b23,stephens group,http://www.howe-hays.com/,comoros,vision-oriented discrete contingency,1983,fundraising,953",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"156,d855ba47c73d08e,""davies, sloan and ashley"",https://www.george.org/,malaysia,progressive eco-centric migration,1989,airlines / aviation,4281",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"157,c36dc0a889fffc8,""conner, ferguson and baxter"",http://www.frank.com/,tuvalu,user-centric user-facing migration,2016,biotechnology / greentech,3528",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"158,f7d126abdba0cb9,""freeman, robbins and joseph"",https://www.choi-mcmahon.com/,falkland islands (malvinas),re-engineered 24hour matrix,1993,international affairs,7067",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"159,da71cdd001e06d6,orr-joseph,http://www.dodson-gallagher.net/,congo,implemented composite implementation,2001,textiles,4375",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"160,a376a6d71f1c36c,mills-humphrey,https://www.barker.info/,brazil,inverse optimizing architecture,2017,luxury goods / jewelry,3778",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"161,ef65aebcdfbc7f2,""cameron, osborn and pollard"",http://www.frazier.info/,french polynesia,compatible zero tolerance hierarchy,2018,mechanical or industrial engineering,2775",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"162,b73e7cac4fae8fe,young inc,https://stout-schwartz.com/,costa rica,automated logistical migration,2001,computer networking,3541",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"163,eec9cebd4cdfd4e,lam group,http://koch.org/,kazakhstan,configurable 4thgeneration archive,2006,broadcast media,2760",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"164,907676d61b5fce3,""molina, alexander and reilly"",https://conrad.com/,svalbard & jan mayen islands,re-engineered multimedia capability,1993,construction,765",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"165,badd0d0bced2ee2,bush plc,http://macdonald.org/,taiwan,versatile fault-tolerant open system,2016,arts / crafts,4505",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"166,a5e8ce5cf97c2ac,""novak, mcguire and copeland"",http://www.tate.com/,chad,vision-oriented even-keeled groupware,2011,packaging / containers,8128",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"167,c158808ca005a75,""mullins, cook and webb"",https://www.henson-farmer.com/,lebanon,synergized object-oriented circuit,1998,entertainment / movie production,4556",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"168,d74c1a7b5f21edf,costa plc,https://smith.com/,somalia,self-enabling 6thgeneration database,1982,arts / crafts,5077",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"169,a6bc77d5ce07c7b,parker ltd,https://www.burch.org/,christmas island,user-friendly human-resource core,2009,accounting,6947",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"170,ecbdde6baace59e,hickman llc,http://www.bender.com/,nigeria,versatile interactive throughput,2011,industrial automation,1282",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"171,2bebfed593d58cc,horton inc,https://hartman-poole.com/,serbia,reduced optimizing hub,2006,food / beverages,3599",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"172,924fc506bd20747,perez inc,http://barry.org/,haiti,enterprise-wide bandwidth-monitored workforce,2020,paper / forest products,3215",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"173,3bc225574ead26f,lucero-rodriguez,http://krueger.com/,switzerland,down-sized zero tolerance complexity,1976,defense / space,9625",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"174,8b6cbf8ac0c123e,boyd group,https://blair.info/,moldova,multi-channeled bandwidth-monitored system engine,1995,medical equipment,7344",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"175,522809bebbfce43,pollard llc,http://www.paul-stein.com/,french guiana,cross-group zero tolerance info-mediaries,2013,performing arts,9329",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"176,b3ea88cb559edd6,mckay group,http://baird.biz/,indonesia,phased empowering benchmark,2021,consumer electronics,2304",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"177,4b0ff29bac3b2fc,""moran, nichols and kelly"",http://irwin.com/,solomon islands,adaptive tertiary data-warehouse,1970,alternative medicine,1124",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"178,55beddb39244a34,""franklin, parsons and mccoy"",https://blackwell.info/,mozambique,stand-alone client-driven orchestration,2004,textiles,6962",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"179,0b8d9a20e42358c,alvarez llc,http://www.yates-buck.com/,seychelles,digitized static orchestration,1973,research industry,5176",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"180,ccb6a3bcccd8bd0,ballard-benjamin,https://www.torres.com/,gambia,future-proofed transitional initiative,1984,consumer electronics,1339",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"181,e7ef4829be63dcb,""byrd, wallace and bryan"",http://moore.com/,zimbabwe,networked high-level forecast,1975,package / freight delivery,5371",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"182,2cf1cef7d253fd3,hayden and sons,https://kirk.com/,norfolk island,open-architected eco-centric standardization,2013,hospital / health care,8746",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"183,fb20b12fcf3f4be,""hicks, hall and hopkins"",http://gilmore.net/,benin,upgradable dynamic knowledge user,1979,writing / editing,9652",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"184,e1dd58a2ced2812,koch group,https://www.mendoza.com/,croatia,progressive upward-trending flexibility,1994,government relations,6847",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"185,9e8bdfef88aa4e9,""barajas, hunt and frye"",http://www.richard.com/,denmark,versatile logistical monitoring,1980,philanthropy,3233",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"186,6d359e1183d3849,raymond-rivers,https://avery.net/,nicaragua,public-key needs-based middleware,1995,plastics,3836",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"187,529e8d003d34c28,""newman, medina and luna"",http://www.curtis.com/,korea,reduced logistical benchmark,1971,think tanks,876",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"188,2eaa3c5d6cc37b9,schneider-elliott,https://molina.com/,bahamas,synchronized zero administration core,2021,supermarkets,7306",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"189,67eeacabcfccb6c,""mays, robles and shah"",https://myers.com/,cambodia,focused logistical project,1989,chemicals,9666",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"190,eef6db5ccece24a,huynh and sons,https://christian.com/,swaziland,user-centric mission-critical knowledgebase,1993,furniture,1359",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"191,4c99a0e9ff8ed03,gonzales-schneider,https://chavez.com/,timor-leste,triple-buffered asymmetric structure,1989,oil / energy / solar / greentech,687",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"192,f8effdd1fe6cfc0,harding inc,http://www.roach-best.net/,pakistan,profit-focused hybrid emulation,1986,events services,6891",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"193,21a92a2a6d4faa2,shelton plc,https://medina.info/,saudi arabia,multi-layered client-server internet solution,1973,food production,9909",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"194,139ab569bdfce4f,""elliott, hood and estrada"",https://www.harmon-bowers.com/,ethiopia,persistent even-keeled workforce,2014,automotive,3493",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"195,4dbcfb13cf62f8f,""ayers, pierce and vang"",http://www.durham.com/,bahamas,profit-focused tertiary access,1974,professional training,6594",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"196,abe6001badabaee,""cardenas, brown and melton"",http://garrison.biz/,thailand,front-line content-based hardware,1980,hospitality,8328",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"197,aeec625ffe6bbcc,espinoza plc,http://strickland.com/,colombia,horizontal hybrid groupware,1999,construction,4441",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"198,6baacfac3afce96,""levy, carey and carpenter"",http://www.rasmussen.com/,moldova,reverse-engineered content-based complexity,2013,real estate / mortgage,6334",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"199,dcffb6bcb80bc16,pugh-sampson,http://chapman.com/,french southern territories,de-engineered bandwidth-monitored definition,1986,wireless,9256",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"200,fbccf9efdf2a70d,""fuller, beasley and rivas"",https://www.manning.com/,tajikistan,vision-oriented object-oriented capability,1984,mining / metals,9432",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"201,d75fea9c63bb7d9,galloway-williamson,https://barrett.com/,libyan arab jamahiriya,upgradable attitude-oriented structure,1975,animation,1512",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"202,efcabc4af8bae15,""haney, kirk and cox"",http://huynh.info/,marshall islands,right-sized mobile definition,1985,library,3975",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"203,9f63c73be6a39e9,michael and sons,https://brennan-molina.com/,austria,multi-tiered 3rdgeneration system engine,1988,museums / institutions,3837",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"204,177d0ede36a085f,lara-andrews,http://www.hood-holt.com/,united arab emirates,assimilated heuristic initiative,1978,fundraising,2354",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"205,ef8a4af90cadcd0,harvey inc,https://www.mitchell.com/,singapore,user-friendly exuding encoding,1998,maritime,4256",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"206,9eeb46cbf04eeff,""beltran, flores and kelley"",http://www.mcclain.org/,argentina,monitored optimal array,1970,railroad manufacture,1371",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"207,e3b3a0e923874cf,hall group,http://choi.org/,greenland,persevering tertiary database,1982,construction,5969",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"208,dc47da5dbd7f9a7,rocha-snyder,https://www.campos.org/,guatemala,focused zero-defect leverage,1986,machinery,2008",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"209,4e32ecd9bdf968e,""riley, ortiz and shelton"",https://lewis.info/,peru,multi-layered 3rdgeneration database,1988,consumer electronics,597",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"210,f51c59f3daaada6,keith-mora,http://www.beck.com/,uganda,assimilated user-facing graphic interface,1976,music,1555",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"211,d17135fb399dd4c,""curry, blake and leblanc"",https://www.cooke.com/,cayman islands,right-sized homogeneous info-mediaries,1973,think tanks,2164",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"212,df6af24ee566f49,olson-mcconnell,http://www.christensen-norton.com/,faroe islands,customer-focused local info-mediaries,1970,medical equipment,9170",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"213,cc45ccf52fec2fe,bowen group,http://www.torres.biz/,ecuador,versatile motivating encoding,1980,market research,2179",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"214,78fcb64cb9a9c40,""choi, daniels and gay"",https://www.haynes.com/,holy see (vatican city state),persistent cohesive architecture,2004,food / beverages,3410",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"215,332c88b02c7aeee,""esparza, jimenez and hendrix"",http://www.manning.org/,ukraine,diverse foreground graphical user interface,2003,events services,9709",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"216,a125f15e04631ca,collins group,https://www.paul-edwards.org/,netherlands antilles,user-centric systemic algorithm,2008,internet,9616",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"217,cb1ec645ce8bbda,morrow inc,https://montgomery.info/,pakistan,de-engineered executive projection,2011,government administration,9434",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
